ZoneAlarm Logging Client v4.0.146.029
Windows 2000-5.0.2195-Service Pack 4-SP
type,date,time,source,destination,transport
FWIN,2003/10/13,14:01:12 +2:00 GMT,212.111.146.172:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,14:20:14 +2:00 GMT,212.111.147.177:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,14:24:04 +2:00 GMT,212.111.147.211:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,14:24:58 +2:00 GMT,212.110.65.29:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,14:25:46 +2:00 GMT,212.107.221.18:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,14:28:46 +2:00 GMT,212.107.37.233:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,14:32:20 +2:00 GMT,212.109.124.21:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,14:35:56 +2:00 GMT,212.109.29.194:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,14:38:54 +2:00 GMT,212.107.59.241:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,14:39:36 +2:00 GMT,212.107.36.79:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,14:41:42 +2:00 GMT,212.111.169.74:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,14:42:08 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,14:42:32 +2:00 GMT,212.107.205.146:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,14:44:12 +2:00 GMT,212.106.65.136:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,14:44:20 +2:00 GMT,212.107.37.108:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,14:44:20 +2:00 GMT,212.111.168.27:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,14:45:54 +2:00 GMT,212.109.50.213:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,14:49:24 +2:00 GMT,212.106.157.30:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,14:51:22 +2:00 GMT,212.109.29.48:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,14:51:34 +2:00 GMT,212.112.189.11:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,15:00:50 +2:00 GMT,212.107.59.191:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,15:05:06 +2:00 GMT,212.109.123.10:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,15:05:44 +2:00 GMT,212.110.77.83:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,15:07:08 +2:00 GMT,212.110.42.41:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,15:08:44 +2:00 GMT,212.109.5.45:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,15:20:38 +2:00 GMT,212.107.57.152:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,15:27:00 +2:00 GMT,212.110.86.46:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,15:33:32 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,15:35:32 +2:00 GMT,212.110.77.121:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,15:35:58 +2:00 GMT,212.109.124.21:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,15:38:02 +2:00 GMT,212.107.41.210:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,15:38:36 +2:00 GMT,212.109.53.154:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,15:38:58 +2:00 GMT,212.111.147.129:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,15:39:24 +2:00 GMT,212.106.65.119:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,15:53:30 +2:00 GMT,212.106.68.187:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,15:58:52 +2:00 GMT,212.110.85.16:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,16:02:06 +2:00 GMT,212.107.37.27:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,16:09:52 +2:00 GMT,212.110.64.55:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,16:10:36 +2:00 GMT,212.107.221.18:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,16:11:18 +2:00 GMT,212.106.65.136:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,16:13:08 +2:00 GMT,212.109.50.213:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,16:18:34 +2:00 GMT,212.111.52.58:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,16:26:32 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,16:34:36 +2:00 GMT,212.107.57.152:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,16:36:26 +2:00 GMT,212.110.77.121:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,16:46:32 +2:00 GMT,212.111.147.51:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,16:49:14 +2:00 GMT,212.107.36.196:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,16:50:38 +2:00 GMT,212.109.123.27:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,16:52:52 +2:00 GMT,212.111.146.11:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,16:58:30 +2:00 GMT,212.108.240.127:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,17:00:36 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,17:03:44 +2:00 GMT,212.107.58.145:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,17:04:10 +2:00 GMT,212.111.146.172:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,17:15:34 +2:00 GMT,212.111.169.243:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,17:15:56 +2:00 GMT,212.109.31.6:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,17:18:50 +2:00 GMT,203.76.217.107:0,192.168.31.2:1080,TCP (flags:S)
FWIN,2003/10/13,17:23:12 +2:00 GMT,212.107.59.39:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,17:24:26 +2:00 GMT,212.107.59.130:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,17:29:22 +2:00 GMT,212.107.41.74:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,17:34:42 +2:00 GMT,212.107.221.18:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,17:35:26 +2:00 GMT,212.109.53.154:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,17:36:08 +2:00 GMT,212.108.130.37:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,17:37:10 +2:00 GMT,212.106.65.119:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,17:38:54 +2:00 GMT,212.106.65.136:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,17:40:10 +2:00 GMT,212.110.19.137:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,17:47:56 +2:00 GMT,212.107.57.192:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,17:48:20 +2:00 GMT,212.110.64.111:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,17:50:26 +2:00 GMT,212.111.52.58:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,17:58:48 +2:00 GMT,212.107.57.33:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,18:02:00 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,18:02:34 +2:00 GMT,212.112.6.250:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,18:07:30 +2:00 GMT,212.106.163.229:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,18:09:48 +2:00 GMT,212.111.173.81:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,18:16:50 +2:00 GMT,212.107.37.195:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,18:18:48 +2:00 GMT,212.111.176.13:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,18:19:12 +2:00 GMT,212.107.41.12:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,18:25:52 +2:00 GMT,212.111.146.178:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,18:34:02 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,18:34:18 +2:00 GMT,212.111.170.16:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,18:41:10 +2:00 GMT,212.111.172.80:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,18:42:12 +2:00 GMT,212.107.58.145:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,18:42:20 +2:00 GMT,212.107.59.67:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,18:43:32 +2:00 GMT,212.107.59.130:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,18:54:18 +2:00 GMT,212.108.130.37:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,18:54:32 +2:00 GMT,212.107.205.146:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,18:55:46 +2:00 GMT,212.109.29.159:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,19:00:50 +2:00 GMT,212.106.68.239:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,19:03:18 +2:00 GMT,212.107.59.155:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,19:03:44 +2:00 GMT,212.106.68.187:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,19:10:22 +2:00 GMT,212.110.85.16:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,19:13:56 +2:00 GMT,212.111.176.14:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,19:14:02 +2:00 GMT,212.107.59.175:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,19:19:02 +2:00 GMT,212.109.123.22:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,19:22:06 +2:00 GMT,212.107.57.33:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,19:24:18 +2:00 GMT,212.110.66.219:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,19:25:54 +2:00 GMT,212.107.57.152:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,19:29:14 +2:00 GMT,212.111.52.58:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,19:29:28 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,19:32:28 +2:00 GMT,212.111.180.54:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,19:33:16 +2:00 GMT,212.106.163.229:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,19:33:34 +2:00 GMT,212.109.53.154:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,19:34:38 +2:00 GMT,212.106.65.119:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,19:37:30 +2:00 GMT,212.111.168.162:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,19:43:38 +2:00 GMT,212.112.189.11:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,19:45:52 +2:00 GMT,212.111.146.9:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,19:46:16 +2:00 GMT,212.110.70.68:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,19:51:00 +2:00 GMT,217.234.167.26:4445,192.168.31.2:27374,TCP (flags:S)
FWIN,2003/10/13,19:52:22 +2:00 GMT,212.111.176.44:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,19:53:46 +2:00 GMT,62.96.24.100:43473,192.168.31.2:111,TCP (flags:S)
FWIN,2003/10/13,19:55:16 +2:00 GMT,212.111.138.138:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,20:00:18 +2:00 GMT,212.111.184.25:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,20:01:40 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,20:07:20 +2:00 GMT,212.107.59.130:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,20:07:38 +2:00 GMT,212.112.6.250:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,20:08:16 +2:00 GMT,212.107.57.192:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,20:08:56 +2:00 GMT,212.107.58.145:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,20:10:56 +2:00 GMT,212.108.130.37:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,20:14:56 +2:00 GMT,212.111.172.80:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,20:19:02 +2:00 GMT,62.252.210.253:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,20:19:52 +2:00 GMT,212.107.41.26:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,20:19:52 +2:00 GMT,212.111.184.19:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,20:21:40 +2:00 GMT,212.107.41.144:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,20:21:52 +2:00 GMT,212.106.68.187:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,20:21:58 +2:00 GMT,212.107.41.65:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,20:24:20 +2:00 GMT,212.111.173.165:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,20:36:52 +2:00 GMT,212.106.68.204:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,20:41:14 +2:00 GMT,212.107.59.67:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,20:45:56 +2:00 GMT,212.110.70.68:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,20:51:38 +2:00 GMT,212.107.59.39:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,20:55:28 +2:00 GMT,212.107.57.145:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,21:04:40 +2:00 GMT,62.211.45.152:41227,192.168.31.2:111,TCP (flags:S)
FWIN,2003/10/13,21:05:10 +2:00 GMT,212.110.42.41:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,21:08:18 +2:00 GMT,212.106.68.82:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,21:08:50 +2:00 GMT,212.110.86.167:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,21:09:14 +2:00 GMT,212.107.59.97:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,21:13:56 +2:00 GMT,212.109.29.6:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,21:14:48 +2:00 GMT,212.109.29.48:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,21:22:10 +2:00 GMT,212.111.176.39:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,21:22:14 +2:00 GMT,212.109.29.42:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,21:24:40 +2:00 GMT,212.112.189.11:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,21:25:14 +2:00 GMT,212.111.184.118:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,21:26:32 +2:00 GMT,212.107.59.155:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,21:32:16 +2:00 GMT,212.106.65.119:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,21:42:32 +2:00 GMT,212.111.170.172:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,21:43:26 +2:00 GMT,217.234.181.76:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,21:44:22 +2:00 GMT,212.109.53.154:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,21:44:52 +2:00 GMT,212.111.147.24:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,21:45:16 +2:00 GMT,212.111.184.50:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,21:48:46 +2:00 GMT,212.111.172.80:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,21:49:44 +2:00 GMT,212.111.168.162:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,21:51:40 +2:00 GMT,212.107.56.14:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,21:56:44 +2:00 GMT,212.112.0.83:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,21:58:56 +2:00 GMT,213.40.12.133:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,22:00:00 +2:00 GMT,64.53.185.207:2011,192.168.31.2:17300,TCP (flags:S)
FWIN,2003/10/13,22:03:36 +2:00 GMT,212.111.184.63:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,22:05:40 +2:00 GMT,212.109.29.190:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,22:05:50 +2:00 GMT,212.110.66.207:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,22:13:24 +2:00 GMT,212.111.174.248:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,22:15:22 +2:00 GMT,212.111.146.196:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,22:17:12 +2:00 GMT,212.107.59.22:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,22:19:42 +2:00 GMT,212.110.66.139:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,22:20:02 +2:00 GMT,212.107.59.39:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,22:23:02 +2:00 GMT,212.110.86.167:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,22:25:36 +2:00 GMT,212.111.170.41:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,22:27:14 +2:00 GMT,212.106.68.82:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,22:39:06 +2:00 GMT,212.111.191.68:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,22:40:54 +2:00 GMT,4.18.45.62:3679,192.168.31.2:1080,TCP (flags:S)
FWIN,2003/10/13,22:45:34 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,22:49:56 +2:00 GMT,212.111.52.58:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,22:52:10 +2:00 GMT,212.107.59.155:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,23:00:46 +2:00 GMT,212.107.59.130:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,23:00:56 +2:00 GMT,212.111.147.232:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,23:04:24 +2:00 GMT,212.110.66.142:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,23:04:34 +2:00 GMT,212.111.176.144:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,23:05:10 +2:00 GMT,212.107.59.175:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,23:06:12 +2:00 GMT,212.111.170.238:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/13,23:10:00 +2:00 GMT,212.111.184.131:0,192.168.31.2:0,ICMP (type:8/subtype:0)
