ZoneAlarm Logging Client v4.0.146.029
Windows 2000-5.0.2195-Service Pack 4-SP
type,date,time,source,destination,transport
FWIN,2003/10/05,17:55:44 +2:00 GMT,212.107.59.36:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,17:56:22 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,17:56:34 +2:00 GMT,212.107.37.79:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,17:59:50 +2:00 GMT,192.168.21.1:138,192.168.31.2:138,UDP
FWIN,2003/10/05,18:01:26 +2:00 GMT,212.111.173.196:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,18:11:18 +2:00 GMT,212.111.180.155:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,18:15:50 +2:00 GMT,212.109.29.125:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,18:23:00 +2:00 GMT,212.107.56.132:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,18:30:32 +2:00 GMT,212.110.86.44:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,18:35:48 +2:00 GMT,212.107.205.146:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,18:36:26 +2:00 GMT,212.107.59.175:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,18:43:20 +2:00 GMT,212.107.41.113:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,18:47:44 +2:00 GMT,212.106.65.119:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,18:48:54 +2:00 GMT,212.111.147.217:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,18:49:26 +2:00 GMT,212.107.59.39:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,18:57:32 +2:00 GMT,212.106.68.51:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,19:01:26 +2:00 GMT,212.112.189.11:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,19:01:54 +2:00 GMT,212.109.31.9:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,19:04:50 +2:00 GMT,212.107.57.172:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,19:06:50 +2:00 GMT,212.107.59.191:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,19:13:44 +2:00 GMT,212.111.175.139:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,19:14:38 +2:00 GMT,212.108.130.37:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,19:15:24 +2:00 GMT,212.111.173.195:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,19:15:58 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,19:18:56 +2:00 GMT,212.109.7.49:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,19:25:26 +2:00 GMT,212.107.59.155:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,19:28:54 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,19:31:32 +2:00 GMT,212.107.205.148:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,19:34:16 +2:00 GMT,212.106.2.62:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,19:35:40 +2:00 GMT,212.111.170.235:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,19:35:56 +2:00 GMT,24.33.32.119:4008,192.168.31.2:17300,TCP (flags:S)
FWIN,2003/10/05,19:44:44 +2:00 GMT,212.107.41.169:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,19:45:50 +2:00 GMT,212.109.53.154:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,19:46:32 +2:00 GMT,212.112.0.83:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,19:49:20 +2:00 GMT,212.107.51.63:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,19:50:14 +2:00 GMT,212.110.42.41:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,19:52:52 +2:00 GMT,212.107.59.36:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,19:59:16 +2:00 GMT,212.107.59.175:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,20:03:28 +2:00 GMT,212.111.146.44:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,20:08:56 +2:00 GMT,212.110.66.229:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,20:09:26 +2:00 GMT,212.111.169.224:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,20:17:54 +2:00 GMT,212.107.37.101:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,20:21:08 +2:00 GMT,212.110.66.120:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,20:27:14 +2:00 GMT,212.106.68.170:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,20:28:24 +2:00 GMT,212.111.169.152:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,20:33:20 +2:00 GMT,212.108.130.37:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,20:34:10 +2:00 GMT,212.111.147.184:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,20:45:56 +2:00 GMT,212.107.205.146:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,20:47:12 +2:00 GMT,212.109.31.9:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,20:54:32 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,20:57:20 +2:00 GMT,212.111.147.209:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,20:58:20 +2:00 GMT,212.110.76.197:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,21:01:50 +2:00 GMT,212.106.68.189:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,21:03:12 +2:00 GMT,212.110.66.218:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,21:07:36 +2:00 GMT,212.109.7.49:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,21:08:50 +2:00 GMT,67.67.177.156:2444,192.168.31.2:17300,TCP (flags:S)
FWIN,2003/10/05,21:08:56 +2:00 GMT,212.109.5.56:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,21:10:32 +2:00 GMT,212.107.205.148:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,21:12:26 +2:00 GMT,212.109.29.28:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,21:12:48 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,21:13:34 +2:00 GMT,212.111.147.63:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,21:16:08 +2:00 GMT,212.111.170.46:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,21:21:00 +2:00 GMT,212.111.146.90:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,21:23:00 +2:00 GMT,212.107.59.130:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,21:23:08 +2:00 GMT,212.107.59.175:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,21:28:04 +2:00 GMT,212.107.59.39:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,21:41:10 +2:00 GMT,212.109.29.84:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,21:46:06 +2:00 GMT,212.107.56.132:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,21:46:56 +2:00 GMT,212.109.53.154:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,21:49:44 +2:00 GMT,212.112.0.83:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,21:52:38 +2:00 GMT,212.108.130.37:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,21:53:10 +2:00 GMT,212.106.68.170:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,22:00:28 +2:00 GMT,212.110.66.85:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,22:08:24 +2:00 GMT,212.107.37.164:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,22:09:18 +2:00 GMT,212.110.76.197:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,22:09:26 +2:00 GMT,212.111.52.58:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,22:11:48 +2:00 GMT,212.109.5.64:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,22:21:14 +2:00 GMT,212.112.189.11:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,22:21:28 +2:00 GMT,212.111.176.64:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,22:22:14 +2:00 GMT,212.111.147.13:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,22:25:10 +2:00 GMT,212.110.66.51:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,22:26:28 +2:00 GMT,212.106.68.220:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,22:30:06 +2:00 GMT,212.107.59.155:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,22:31:54 +2:00 GMT,212.109.31.9:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,22:33:40 +2:00 GMT,212.108.0.15:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,22:36:00 +2:00 GMT,212.111.147.236:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,22:36:18 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,22:39:44 +2:00 GMT,212.106.65.119:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,22:44:40 +2:00 GMT,212.112.6.250:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,22:44:50 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,22:47:36 +2:00 GMT,212.111.168.155:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,22:48:04 +2:00 GMT,212.111.172.246:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,22:52:34 +2:00 GMT,212.111.146.69:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,22:53:14 +2:00 GMT,212.109.7.49:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,22:57:14 +2:00 GMT,212.107.59.130:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,22:57:52 +2:00 GMT,212.111.175.150:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/05,23:01:14 +2:00 GMT,212.110.64.38:0,192.168.31.2:0,ICMP (type:8/subtype:0)
