ZoneAlarm Logging Client v4.0.146.029
Windows 2000-5.0.2195-Service Pack 4-SP
type,date,time,source,destination,transport
FWIN,2003/10/08,15:04:22 +2:00 GMT,212.110.66.114:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,15:04:50 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,15:09:44 +2:00 GMT,212.111.147.147:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,15:13:12 +2:00 GMT,212.111.146.15:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,15:16:48 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,15:17:02 +2:00 GMT,212.107.56.14:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,15:17:24 +2:00 GMT,212.111.146.222:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,15:17:52 +2:00 GMT,212.110.19.137:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,15:21:46 +2:00 GMT,212.106.68.211:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,15:22:38 +2:00 GMT,212.110.42.41:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,15:30:10 +2:00 GMT,212.112.0.83:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,15:32:42 +2:00 GMT,192.168.42.194:2314,192.168.31.2:135,TCP (flags:S)
FWIN,2003/10/08,15:38:06 +2:00 GMT,212.107.57.145:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,15:39:10 +2:00 GMT,212.107.59.39:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,15:47:22 +2:00 GMT,212.109.99.107:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,15:55:04 +2:00 GMT,212.111.173.16:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,15:55:12 +2:00 GMT,212.112.6.250:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,15:57:28 +2:00 GMT,212.111.182.193:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,15:57:40 +2:00 GMT,212.110.66.99:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,15:58:40 +2:00 GMT,212.110.65.23:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,16:03:38 +2:00 GMT,212.109.124.24:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,16:05:04 +2:00 GMT,212.106.158.98:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,16:09:20 +2:00 GMT,216.244.216.188:4790,192.168.31.2:1433,TCP (flags:S)
FWIN,2003/10/08,16:14:32 +2:00 GMT,212.111.146.53:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,16:20:54 +2:00 GMT,212.109.29.128:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,16:28:08 +2:00 GMT,213.40.190.20:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,16:43:50 +2:00 GMT,212.107.205.146:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,16:45:18 +2:00 GMT,212.109.29.121:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,16:45:38 +2:00 GMT,212.107.56.14:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,16:46:26 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,16:46:30 +2:00 GMT,212.111.146.197:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,16:48:02 +2:00 GMT,212.109.29.64:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,16:48:24 +2:00 GMT,212.111.172.205:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,16:49:42 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,16:53:08 +2:00 GMT,212.107.59.155:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,16:55:06 +2:00 GMT,12.101.24.186:3499,192.168.31.2:554,TCP (flags:S)
FWIN,2003/10/08,16:58:00 +2:00 GMT,212.109.53.154:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,16:59:50 +2:00 GMT,212.107.59.191:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,17:04:56 +2:00 GMT,212.107.41.82:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,17:07:30 +2:00 GMT,212.111.146.133:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,17:10:30 +2:00 GMT,212.109.99.107:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,17:12:18 +2:00 GMT,212.111.147.12:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,17:14:38 +2:00 GMT,212.110.66.38:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,17:15:52 +2:00 GMT,212.108.130.37:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,17:16:32 +2:00 GMT,212.107.59.22:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,17:18:52 +2:00 GMT,212.111.146.129:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,17:19:30 +2:00 GMT,212.107.57.145:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,17:23:52 +2:00 GMT,212.106.65.119:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,17:26:04 +2:00 GMT,212.109.124.24:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,17:26:30 +2:00 GMT,212.109.29.21:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,17:30:56 +2:00 GMT,212.107.56.132:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,17:31:32 +2:00 GMT,212.111.146.167:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,17:32:20 +2:00 GMT,212.111.172.54:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,17:36:54 +2:00 GMT,212.111.146.53:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,17:47:54 +2:00 GMT,212.111.169.3:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,17:48:34 +2:00 GMT,212.106.68.239:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,17:58:24 +2:00 GMT,212.109.29.177:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,17:59:30 +2:00 GMT,212.112.6.250:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,18:05:32 +2:00 GMT,212.110.19.137:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,18:15:48 +2:00 GMT,212.107.56.14:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,18:16:00 +2:00 GMT,212.111.173.36:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,18:24:38 +2:00 GMT,212.107.59.67:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,18:25:56 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,18:27:58 +2:00 GMT,212.107.59.191:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,18:28:16 +2:00 GMT,212.106.158.98:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,18:31:22 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,18:36:18 +2:00 GMT,212.108.130.37:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,18:46:16 +2:00 GMT,212.109.53.154:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,18:49:00 +2:00 GMT,212.112.189.11:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,18:52:34 +2:00 GMT,212.109.7.49:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,18:52:54 +2:00 GMT,212.111.147.222:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,18:54:06 +2:00 GMT,212.107.205.146:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,18:54:34 +2:00 GMT,212.110.70.68:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,19:00:24 +2:00 GMT,212.110.65.26:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,19:08:08 +2:00 GMT,212.111.146.51:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,19:14:34 +2:00 GMT,203.131.96.130:3166,192.168.31.2:1433,TCP (flags:S)
FWIN,2003/10/08,19:16:22 +2:00 GMT,212.111.146.133:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,19:21:28 +2:00 GMT,212.110.42.41:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,19:24:42 +2:00 GMT,212.109.29.196:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,19:26:12 +2:00 GMT,212.111.147.10:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,19:28:02 +2:00 GMT,212.111.172.54:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,19:30:20 +2:00 GMT,212.107.51.63:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,19:30:54 +2:00 GMT,212.110.85.16:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,19:31:24 +2:00 GMT,212.111.147.19:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,19:31:42 +2:00 GMT,212.106.158.98:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,19:36:50 +2:00 GMT,212.107.59.175:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,19:41:00 +2:00 GMT,212.111.176.20:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,19:43:26 +2:00 GMT,212.112.0.83:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,19:44:44 +2:00 GMT,212.111.147.123:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,19:49:26 +2:00 GMT,212.109.7.49:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,19:57:42 +2:00 GMT,212.111.147.160:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,20:00:36 +2:00 GMT,212.111.176.59:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,20:00:48 +2:00 GMT,212.111.173.162:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,20:01:52 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,20:03:50 +2:00 GMT,212.112.6.250:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,20:13:42 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,20:20:30 +2:00 GMT,212.107.56.132:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,20:25:48 +2:00 GMT,212.107.59.155:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,20:28:14 +2:00 GMT,212.110.71.103:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,20:29:48 +2:00 GMT,212.107.59.36:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,20:29:50 +2:00 GMT,212.112.189.11:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,20:35:20 +2:00 GMT,212.106.158.98:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,20:43:32 +2:00 GMT,212.109.7.49:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,20:44:28 +2:00 GMT,212.109.53.154:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,20:47:14 +2:00 GMT,212.106.68.14:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,20:47:48 +2:00 GMT,212.111.170.73:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,20:54:48 +2:00 GMT,212.110.70.68:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,20:59:14 +2:00 GMT,212.109.29.142:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,21:00:16 +2:00 GMT,212.111.191.157:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,21:00:38 +2:00 GMT,212.111.176.9:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,21:03:04 +2:00 GMT,212.107.205.146:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,21:03:52 +2:00 GMT,212.110.65.32:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,21:04:24 +2:00 GMT,212.111.147.54:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,21:06:02 +2:00 GMT,212.111.172.217:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,21:09:00 +2:00 GMT,212.107.37.16:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,21:12:06 +2:00 GMT,212.107.59.175:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,21:14:32 +2:00 GMT,212.108.215.146:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,21:19:48 +2:00 GMT,212.110.42.41:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,21:23:20 +2:00 GMT,212.111.158.170:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,21:29:54 +2:00 GMT,212.107.37.99:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,21:31:08 +2:00 GMT,212.107.57.152:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,21:34:40 +2:00 GMT,212.111.169.76:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,21:37:52 +2:00 GMT,212.107.59.36:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,21:38:30 +2:00 GMT,212.109.7.49:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,21:38:44 +2:00 GMT,212.109.29.24:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,21:38:54 +2:00 GMT,212.107.59.130:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,21:40:06 +2:00 GMT,212.106.158.98:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,21:40:32 +2:00 GMT,212.111.146.144:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,21:41:00 +2:00 GMT,212.107.59.67:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,21:44:28 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,21:46:38 +2:00 GMT,212.111.175.58:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,21:47:46 +2:00 GMT,212.106.68.125:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,21:48:30 +2:00 GMT,212.110.64.69:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,21:49:44 +2:00 GMT,212.107.37.144:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,21:50:00 +2:00 GMT,212.111.184.25:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,21:51:10 +2:00 GMT,212.112.0.83:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,21:51:40 +2:00 GMT,212.111.169.121:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,21:51:42 +2:00 GMT,212.111.52.58:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,21:52:46 +2:00 GMT,212.110.66.143:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,21:55:14 +2:00 GMT,212.110.70.68:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,21:56:52 +2:00 GMT,212.107.59.155:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,21:56:56 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,21:58:58 +2:00 GMT,212.107.56.132:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,22:08:40 +2:00 GMT,212.107.41.188:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,22:10:40 +2:00 GMT,212.110.65.32:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,22:12:08 +2:00 GMT,212.112.189.11:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,22:20:04 +2:00 GMT,212.111.182.187:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,22:26:20 +2:00 GMT,212.110.66.14:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,22:30:18 +2:00 GMT,212.106.68.179:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,22:31:16 +2:00 GMT,212.107.37.215:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,22:31:28 +2:00 GMT,212.109.7.49:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,22:39:14 +2:00 GMT,212.107.58.145:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,22:39:42 +2:00 GMT,212.106.68.38:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,22:50:48 +2:00 GMT,212.107.205.146:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,22:53:06 +2:00 GMT,212.109.53.154:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,22:54:48 +2:00 GMT,212.107.57.152:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,22:55:12 +2:00 GMT,212.107.37.63:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,22:57:32 +2:00 GMT,212.107.37.52:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,23:03:18 +2:00 GMT,212.111.173.148:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,23:06:50 +2:00 GMT,212.110.66.229:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,23:11:06 +2:00 GMT,212.106.65.119:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,23:11:20 +2:00 GMT,212.111.175.64:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,23:11:32 +2:00 GMT,80.129.61.239:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,23:13:00 +2:00 GMT,212.109.29.145:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,23:14:38 +2:00 GMT,212.111.191.103:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,23:15:36 +2:00 GMT,212.106.68.249:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,23:15:44 +2:00 GMT,212.111.184.74:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,23:15:50 +2:00 GMT,212.110.42.41:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,23:16:52 +2:00 GMT,212.107.59.130:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,23:20:00 +2:00 GMT,212.106.68.13:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,23:20:12 +2:00 GMT,24.171.23.127:4450,192.168.31.2:17300,TCP (flags:S)
FWIN,2003/10/08,23:24:44 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,23:28:40 +2:00 GMT,217.34.52.71:4926,192.168.31.2:17300,TCP (flags:S)
FWIN,2003/10/08,23:30:42 +2:00 GMT,212.110.64.54:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/08,23:33:00 +2:00 GMT,212.111.184.21:0,192.168.31.2:0,ICMP (type:8/subtype:0)
