ZoneAlarm Logging Client v4.0.146.029
Windows 2000-5.0.2195-Service Pack 4-SP
type,date,time,source,destination,transport
FWIN,2003/10/11,15:13:16 +2:00 GMT,212.107.59.57:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,15:23:24 +2:00 GMT,212.107.56.236:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,15:26:28 +2:00 GMT,212.111.184.3:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,15:33:20 +2:00 GMT,212.110.70.68:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,15:40:02 +2:00 GMT,212.107.59.130:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,15:40:16 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,15:44:08 +2:00 GMT,212.111.172.75:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,15:44:16 +2:00 GMT,212.109.29.39:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,15:45:10 +2:00 GMT,212.107.58.21:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,15:52:14 +2:00 GMT,212.109.29.150:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,15:56:12 +2:00 GMT,212.107.58.145:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,16:03:00 +2:00 GMT,212.110.64.21:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,16:06:00 +2:00 GMT,212.111.146.157:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,16:07:12 +2:00 GMT,82.42.117.246:3314,192.168.31.2:554,TCP (flags:S)
FWIN,2003/10/11,16:08:56 +2:00 GMT,212.107.59.175:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,16:15:16 +2:00 GMT,212.107.59.241:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,16:17:22 +2:00 GMT,212.111.169.125:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,16:18:14 +2:00 GMT,212.111.146.169:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,16:22:18 +2:00 GMT,212.106.68.70:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,16:24:22 +2:00 GMT,208.186.214.70:3536,192.168.31.2:1257,TCP (flags:S)
FWIN,2003/10/11,16:28:48 +2:00 GMT,212.111.176.15:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,16:30:50 +2:00 GMT,212.110.74.4:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,16:41:22 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,16:42:34 +2:00 GMT,212.109.29.156:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,16:50:18 +2:00 GMT,212.107.59.57:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,16:51:02 +2:00 GMT,212.107.56.14:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,16:57:28 +2:00 GMT,212.111.146.137:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,17:03:00 +2:00 GMT,212.107.59.130:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,17:03:10 +2:00 GMT,212.111.172.75:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,17:03:18 +2:00 GMT,212.109.29.111:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,17:06:46 +2:00 GMT,24.107.196.89:4897,192.168.31.2:1433,TCP (flags:S)
FWIN,2003/10/11,17:07:10 +2:00 GMT,212.107.58.21:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,17:13:40 +2:00 GMT,212.111.174.30:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,17:23:04 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,17:25:18 +2:00 GMT,212.107.59.191:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,17:28:32 +2:00 GMT,212.110.66.212:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,17:33:34 +2:00 GMT,212.107.59.175:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,17:39:58 +2:00 GMT,212.109.26.236:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,17:40:40 +2:00 GMT,212.109.29.135:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,17:53:38 +2:00 GMT,212.106.68.104:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,18:06:30 +2:00 GMT,212.106.163.229:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,18:08:12 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,18:10:28 +2:00 GMT,212.110.19.137:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,18:13:32 +2:00 GMT,212.111.184.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,18:18:24 +2:00 GMT,212.107.56.236:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,18:24:14 +2:00 GMT,212.111.146.234:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,18:26:44 +2:00 GMT,212.107.56.14:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,18:27:18 +2:00 GMT,212.107.59.130:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,18:32:16 +2:00 GMT,212.111.173.167:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,18:40:36 +2:00 GMT,212.109.29.33:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,18:50:48 +2:00 GMT,212.109.29.103:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,18:53:30 +2:00 GMT,212.110.66.37:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,19:11:28 +2:00 GMT,212.106.68.115:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,19:18:54 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,19:25:48 +2:00 GMT,202.30.178.35:3016,192.168.31.2:1433,TCP (flags:S)
FWIN,2003/10/11,19:29:58 +2:00 GMT,212.107.205.146:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,19:30:48 +2:00 GMT,212.107.59.57:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,19:32:26 +2:00 GMT,212.107.59.241:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,19:33:08 +2:00 GMT,212.112.0.83:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,19:34:20 +2:00 GMT,217.206.169.212:2896,192.168.31.2:3389,TCP (flags:S)
FWIN,2003/10/11,19:35:02 +2:00 GMT,212.106.163.229:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,19:36:00 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,19:36:50 +2:00 GMT,212.111.170.35:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,19:42:50 +2:00 GMT,212.111.172.75:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,19:44:36 +2:00 GMT,212.109.99.107:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,19:50:52 +2:00 GMT,212.109.29.15:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,19:53:20 +2:00 GMT,212.107.37.88:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,19:56:00 +2:00 GMT,212.107.57.152:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,20:05:34 +2:00 GMT,212.111.168.92:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,20:11:06 +2:00 GMT,64.216.218.82:0,192.168.31.2:1182,TCP (flags:S)
FWIN,2003/10/11,20:22:58 +2:00 GMT,212.106.68.151:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,20:23:56 +2:00 GMT,212.106.68.81:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,20:30:22 +2:00 GMT,212.111.172.1:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,20:39:24 +2:00 GMT,212.111.52.58:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,20:41:04 +2:00 GMT,212.107.59.191:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,20:41:40 +2:00 GMT,212.109.29.60:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,20:52:00 +2:00 GMT,212.107.59.155:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,20:58:32 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,20:59:22 +2:00 GMT,212.106.68.108:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,21:00:24 +2:00 GMT,212.106.163.229:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,21:02:22 +2:00 GMT,212.106.68.83:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,21:04:10 +2:00 GMT,212.107.56.236:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,21:05:32 +2:00 GMT,212.107.59.130:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,21:15:02 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,21:18:30 +2:00 GMT,212.111.146.29:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,21:20:52 +2:00 GMT,212.107.56.14:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,21:22:40 +2:00 GMT,212.107.59.67:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,21:33:18 +2:00 GMT,212.110.70.68:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,21:48:38 +2:00 GMT,212.111.146.155:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,21:57:34 +2:00 GMT,212.111.146.137:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,21:58:56 +2:00 GMT,81.103.217.160:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,21:59:48 +2:00 GMT,212.107.57.145:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,22:06:04 +2:00 GMT,212.111.169.163:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,22:08:50 +2:00 GMT,212.110.77.119:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,22:09:20 +2:00 GMT,212.111.147.54:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,22:11:44 +2:00 GMT,212.106.65.119:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,22:13:48 +2:00 GMT,212.111.191.42:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,22:15:42 +2:00 GMT,212.111.52.58:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,22:17:50 +2:00 GMT,212.107.41.174:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,22:18:48 +2:00 GMT,212.111.146.98:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,22:19:02 +2:00 GMT,212.107.59.155:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,22:19:42 +2:00 GMT,212.106.68.83:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,22:21:00 +2:00 GMT,212.109.29.47:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,22:21:50 +2:00 GMT,212.106.163.229:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,22:24:20 +2:00 GMT,210.109.189.243:2261,192.168.31.2:1433,TCP (flags:S)
FWIN,2003/10/11,22:27:02 +2:00 GMT,212.110.19.137:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,22:28:14 +2:00 GMT,212.107.59.130:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,22:29:34 +2:00 GMT,212.107.58.21:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,22:30:20 +2:00 GMT,212.110.64.65:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,22:34:42 +2:00 GMT,212.111.172.142:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,22:36:00 +2:00 GMT,172.180.190.153:2702,192.168.31.2:901,TCP (flags:S)
FWIN,2003/10/11,22:40:56 +2:00 GMT,212.107.56.236:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,22:41:42 +2:00 GMT,212.111.172.75:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,22:42:32 +2:00 GMT,212.111.146.76:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,22:44:10 +2:00 GMT,212.111.147.213:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,22:46:18 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,22:48:34 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,22:54:02 +2:00 GMT,212.107.56.14:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,22:54:30 +2:00 GMT,212.111.172.104:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,22:55:18 +2:00 GMT,64.216.218.82:0,192.168.31.2:3128,TCP (flags:S)
FWIN,2003/10/11,22:56:12 +2:00 GMT,212.109.29.27:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,23:00:10 +2:00 GMT,212.111.147.177:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,23:15:06 +2:00 GMT,212.107.59.57:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,23:16:02 +2:00 GMT,212.111.146.155:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,23:18:56 +2:00 GMT,212.111.147.200:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,23:19:58 +2:00 GMT,212.111.176.4:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,23:23:06 +2:00 GMT,212.107.36.163:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,23:25:32 +2:00 GMT,212.109.124.22:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,23:32:50 +2:00 GMT,212.110.70.68:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,23:35:22 +2:00 GMT,212.110.24.194:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,23:37:16 +2:00 GMT,212.108.240.207:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,23:41:48 +2:00 GMT,212.106.163.229:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,23:42:36 +2:00 GMT,212.107.205.146:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,23:46:04 +2:00 GMT,212.112.0.83:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,23:48:44 +2:00 GMT,212.107.59.155:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,23:59:12 +2:00 GMT,212.110.65.119:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/12,00:03:54 +2:00 GMT,212.107.59.175:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/12,00:15:38 +2:00 GMT,212.107.56.236:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/12,00:17:10 +2:00 GMT,212.111.170.43:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/12,00:19:10 +2:00 GMT,212.110.64.80:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/12,00:25:26 +2:00 GMT,212.107.56.14:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/12,00:26:40 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/12,00:27:28 +2:00 GMT,217.228.127.8:4632,192.168.31.2:1433,TCP (flags:S)
FWIN,2003/10/12,00:29:30 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/12,00:35:18 +2:00 GMT,212.107.59.191:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/12,00:37:46 +2:00 GMT,212.107.59.57:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/12,00:37:56 +2:00 GMT,212.111.146.155:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/12,00:40:30 +2:00 GMT,212.112.6.250:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/12,00:45:30 +2:00 GMT,212.111.147.61:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/12,00:46:20 +2:00 GMT,212.109.124.22:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/12,00:51:16 +2:00 GMT,212.111.146.193:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/12,00:51:18 +2:00 GMT,212.110.66.182:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/12,00:56:28 +2:00 GMT,212.111.169.127:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/12,01:09:38 +2:00 GMT,212.111.146.137:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/12,01:13:06 +2:00 GMT,212.107.58.21:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/12,01:13:28 +2:00 GMT,212.111.169.34:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/12,01:13:36 +2:00 GMT,212.107.59.155:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/12,01:16:32 +2:00 GMT,212.111.146.202:0,192.168.31.2:0,ICMP (type:8/subtype:0)
