ZoneAlarm Logging Client v4.0.146.029
Windows 2000-5.0.2195-Service Pack 4-SP
type,date,time,source,destination,transport
FWIN,2003/10/06,14:19:40 +2:00 GMT,212.107.205.146:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,14:23:50 +2:00 GMT,212.107.59.191:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,14:25:30 +2:00 GMT,212.107.41.229:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,14:28:10 +2:00 GMT,212.111.146.133:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,14:37:20 +2:00 GMT,212.110.19.137:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,14:39:26 +2:00 GMT,212.109.31.9:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,14:45:12 +2:00 GMT,212.107.56.14:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,14:47:00 +2:00 GMT,212.106.157.30:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,14:47:30 +2:00 GMT,212.111.52.58:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,14:53:46 +2:00 GMT,212.111.147.42:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,14:56:52 +2:00 GMT,212.111.147.199:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,15:00:44 +2:00 GMT,212.109.29.14:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,15:01:12 +2:00 GMT,212.111.146.155:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,15:01:30 +2:00 GMT,212.106.158.98:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,15:03:16 +2:00 GMT,212.107.58.191:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,15:13:22 +2:00 GMT,212.106.68.170:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,15:16:36 +2:00 GMT,212.111.146.171:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,15:17:14 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,15:19:34 +2:00 GMT,212.107.57.192:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,15:25:50 +2:00 GMT,212.112.189.11:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,15:27:16 +2:00 GMT,212.106.68.151:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,15:30:40 +2:00 GMT,212.110.42.41:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,15:34:56 +2:00 GMT,212.111.147.177:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,15:36:14 +2:00 GMT,212.107.58.145:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,15:43:10 +2:00 GMT,80.136.252.107:3231,192.168.31.2:1433,TCP (flags:S)
FWIN,2003/10/06,15:46:30 +2:00 GMT,212.109.53.154:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,15:46:46 +2:00 GMT,212.107.59.191:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,15:48:44 +2:00 GMT,212.107.56.132:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,15:50:42 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,15:53:32 +2:00 GMT,212.111.147.6:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,16:00:38 +2:00 GMT,212.110.70.68:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,16:03:30 +2:00 GMT,212.110.66.122:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,16:05:42 +2:00 GMT,212.106.157.30:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,16:06:40 +2:00 GMT,212.107.56.14:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,16:07:46 +2:00 GMT,212.107.41.83:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,16:09:54 +2:00 GMT,212.109.29.5:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,16:12:16 +2:00 GMT,212.107.59.175:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,16:12:28 +2:00 GMT,212.108.0.1:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,16:15:52 +2:00 GMT,212.109.31.9:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,16:16:12 +2:00 GMT,212.110.65.84:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,16:18:38 +2:00 GMT,212.106.158.98:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,16:18:58 +2:00 GMT,212.107.205.148:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,16:27:52 +2:00 GMT,212.107.205.146:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,16:30:12 +2:00 GMT,212.109.123.25:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,16:34:06 +2:00 GMT,192.168.21.121:3969,192.168.31.2:135,TCP (flags:S)
FWIN,2003/10/06,16:37:14 +2:00 GMT,212.106.68.170:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,16:43:54 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,16:46:44 +2:00 GMT,212.107.57.152:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,16:47:12 +2:00 GMT,212.111.147.216:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,16:47:44 +2:00 GMT,212.111.172.150:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,16:48:52 +2:00 GMT,194.179.70.130:31071,192.168.31.2:1433,TCP (flags:S)
FWIN,2003/10/06,16:52:56 +2:00 GMT,212.107.56.204:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,16:55:22 +2:00 GMT,212.108.130.37:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,16:58:56 +2:00 GMT,212.107.58.145:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,17:04:26 +2:00 GMT,212.109.29.175:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,17:07:30 +2:00 GMT,202.21.12.13:3185,192.168.31.2:554,TCP (flags:S)
FWIN,2003/10/06,17:09:58 +2:00 GMT,212.107.41.77:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,17:15:38 +2:00 GMT,212.107.59.191:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,17:25:02 +2:00 GMT,212.106.68.71:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,17:26:24 +2:00 GMT,200.204.67.208:111,192.168.31.2:111,TCP (flags:SF)
FWIN,2003/10/06,17:28:10 +2:00 GMT,212.111.147.177:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,17:29:38 +2:00 GMT,212.110.42.41:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,17:31:36 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,17:38:54 +2:00 GMT,212.107.56.14:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,17:44:04 +2:00 GMT,212.109.53.154:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,17:44:06 +2:00 GMT,212.107.205.148:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,17:51:58 +2:00 GMT,212.109.31.9:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,17:52:00 +2:00 GMT,212.109.123.26:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,17:52:44 +2:00 GMT,212.111.173.46:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,17:54:56 +2:00 GMT,212.107.56.132:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,17:57:56 +2:00 GMT,212.111.172.104:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,18:05:18 +2:00 GMT,212.106.68.75:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,18:07:56 +2:00 GMT,212.111.52.58:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,18:20:52 +2:00 GMT,24.33.32.119:3347,192.168.31.2:17300,TCP (flags:S)
FWIN,2003/10/06,18:21:28 +2:00 GMT,212.110.66.218:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,18:21:52 +2:00 GMT,212.111.158.144:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,18:23:02 +2:00 GMT,212.107.59.39:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,18:26:08 +2:00 GMT,212.106.65.119:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,18:36:08 +2:00 GMT,148.81.190.227:25,192.168.31.2:25,TCP (flags:S)
FWIN,2003/10/06,18:37:10 +2:00 GMT,212.107.59.155:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,18:37:28 +2:00 GMT,212.109.29.160:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,18:41:14 +2:00 GMT,212.107.59.191:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,18:42:36 +2:00 GMT,212.109.7.49:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,18:44:52 +2:00 GMT,212.107.41.239:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,18:45:00 +2:00 GMT,212.111.146.64:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,18:47:54 +2:00 GMT,212.111.146.61:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,18:48:00 +2:00 GMT,212.109.29.171:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,18:51:12 +2:00 GMT,212.111.146.203:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,18:55:06 +2:00 GMT,212.111.147.177:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,18:59:02 +2:00 GMT,212.112.0.83:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,19:00:30 +2:00 GMT,212.111.173.176:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,19:03:08 +2:00 GMT,212.107.59.175:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,19:03:50 +2:00 GMT,212.110.65.89:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,19:03:56 +2:00 GMT,212.109.29.9:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,19:04:08 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,19:05:54 +2:00 GMT,212.107.57.172:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,19:08:06 +2:00 GMT,212.107.56.14:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,19:13:00 +2:00 GMT,64.12.145.1:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,19:19:12 +2:00 GMT,212.111.146.41:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,19:24:02 +2:00 GMT,212.109.5.101:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,19:25:58 +2:00 GMT,212.107.59.130:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,19:26:32 +2:00 GMT,212.110.42.41:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,19:28:32 +2:00 GMT,212.109.31.9:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,19:37:02 +2:00 GMT,212.107.58.145:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,19:38:30 +2:00 GMT,212.111.173.210:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,19:40:28 +2:00 GMT,212.111.147.39:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,19:43:12 +2:00 GMT,212.109.53.154:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,19:44:10 +2:00 GMT,212.111.176.13:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,19:45:02 +2:00 GMT,212.107.59.39:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,19:45:24 +2:00 GMT,212.109.29.122:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,19:48:56 +2:00 GMT,212.109.29.30:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,19:52:00 +2:00 GMT,212.107.41.25:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,19:54:02 +2:00 GMT,212.106.2.160:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,19:57:30 +2:00 GMT,212.109.29.171:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,20:00:02 +2:00 GMT,212.107.57.152:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,20:00:12 +2:00 GMT,212.111.170.63:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,20:02:30 +2:00 GMT,212.111.169.152:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,20:06:48 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,20:06:48 +2:00 GMT,212.106.65.119:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,20:07:32 +2:00 GMT,212.111.147.189:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,20:08:46 +2:00 GMT,212.107.59.191:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,20:11:50 +2:00 GMT,212.109.29.74:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,20:13:48 +2:00 GMT,212.107.59.155:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,20:15:38 +2:00 GMT,212.110.66.102:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,20:16:58 +2:00 GMT,212.112.189.11:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,20:19:32 +2:00 GMT,212.109.7.49:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,20:19:46 +2:00 GMT,212.108.240.50:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,20:21:54 +2:00 GMT,212.111.170.82:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,20:35:40 +2:00 GMT,212.108.130.37:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,20:36:18 +2:00 GMT,212.111.184.73:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,20:41:16 +2:00 GMT,212.110.19.137:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,20:41:38 +2:00 GMT,212.107.56.14:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,20:45:50 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,20:50:54 +2:00 GMT,67.10.147.52:3409,192.168.31.2:17300,TCP (flags:S)
FWIN,2003/10/06,20:50:54 +2:00 GMT,212.111.168.225:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,20:54:22 +2:00 GMT,212.111.182.87:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,20:58:58 +2:00 GMT,212.109.31.9:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,21:04:42 +2:00 GMT,212.107.58.145:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,21:06:52 +2:00 GMT,212.107.59.39:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,21:08:10 +2:00 GMT,212.111.174.131:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,21:15:42 +2:00 GMT,212.106.2.160:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,21:16:34 +2:00 GMT,212.109.29.171:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,21:17:30 +2:00 GMT,212.111.182.104:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,21:25:46 +2:00 GMT,212.107.57.172:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,21:27:14 +2:00 GMT,212.111.174.167:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,21:29:38 +2:00 GMT,212.111.52.58:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,21:32:12 +2:00 GMT,212.111.169.171:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,21:32:38 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,21:33:48 +2:00 GMT,212.107.59.191:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,21:36:20 +2:00 GMT,212.107.37.214:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,21:39:12 +2:00 GMT,212.111.174.139:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,21:41:38 +2:00 GMT,212.110.66.92:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,21:44:04 +2:00 GMT,212.111.173.170:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,21:51:56 +2:00 GMT,212.110.66.218:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,21:53:52 +2:00 GMT,212.109.29.98:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,21:54:14 +2:00 GMT,212.109.53.154:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,21:57:06 +2:00 GMT,212.112.189.11:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,21:59:38 +2:00 GMT,212.109.7.49:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,22:03:06 +2:00 GMT,212.106.65.119:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,22:12:54 +2:00 GMT,212.107.59.155:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,22:16:14 +2:00 GMT,212.111.174.220:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,22:17:24 +2:00 GMT,212.111.173.227:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,22:22:08 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,22:24:04 +2:00 GMT,212.109.31.9:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,22:24:12 +2:00 GMT,212.110.66.224:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,22:25:18 +2:00 GMT,212.109.29.183:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,22:26:00 +2:00 GMT,212.107.37.76:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,22:28:26 +2:00 GMT,212.109.29.114:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/06,22:29:10 +2:00 GMT,212.111.147.97:0,192.168.31.2:0,ICMP (type:8/subtype:0)
